Product ID;Product Name;Category;Product Type;Channel;Season;Size;Stock Units;Demand Units;Price;Cost;Profit Margin
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Madrid;2024;M;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Madrid;2024;S;15;15;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Madrid;2024;XL;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Madrid;2024;XS;5;5;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Madrid;2024;XXS;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Madrid;2025;L;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Madrid;2025;M;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Madrid;2025;S;21;14;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Madrid;2025;XL;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Madrid;2025;XS;7;7;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Madrid;2025;XXS;11;10;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2018;L;3;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2018;M;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2018;S;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2018;XL;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2018;XS;7;7;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2018;XXS;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2019;L;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2019;M;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2019;S;6;6;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2019;XL;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2019;XS;7;7;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2019;XXS;4;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2020;L;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2020;M;7;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2020;S;4;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2020;XL;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2020;XS;15;13;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2020;XXS;12;8;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2021;L;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2021;M;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2021;S;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2021;XL;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2021;XS;13;6;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2021;XXS;5;5;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2022;L;4;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2022;M;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2022;S;11;8;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2022;XL;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2022;XS;6;6;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2022;XXS;4;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2023;L;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2023;M;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2023;S;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2023;XL;2;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2023;XS;12;12;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2023;XXS;7;6;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2024;L;5;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2024;M;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2024;S;23;15;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2024;XL;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2024;XS;11;10;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2024;XXS;9;8;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2025;L;8;6;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2025;M;13;11;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2025;S;10;10;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2025;XL;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2025;XS;13;12;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Paris;2025;XXS;13;8;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2018;L;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2018;M;8;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2018;S;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2018;XL;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2018;XS;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2018;XXS;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2019;L;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2019;M;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2019;S;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2019;XL;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2019;XS;5;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2019;XXS;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2020;L;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2020;M;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2020;S;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2020;XL;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2020;XS;19;10;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2020;XXS;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2021;L;2;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2021;M;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2021;S;4;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2021;XL;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2021;XS;9;9;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2021;XXS;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2022;L;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2022;M;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2022;S;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2022;XL;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2022;XS;8;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2022;XXS;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2023;L;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2023;M;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2023;S;5;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2023;XL;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2023;XS;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2023;XXS;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2024;L;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2024;M;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2024;S;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2024;XL;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2024;XS;10;7;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2024;XXS;5;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2025;L;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2025;M;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2025;S;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2025;XL;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2025;XS;11;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Platform;2025;XXS;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2018;L;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2018;M;4;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2018;S;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2018;XL;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2018;XS;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2018;XXS;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2019;L;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2019;M;6;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2019;S;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2019;XL;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2019;XS;4;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2019;XXS;3;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2020;L;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2020;M;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2020;S;4;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2020;XL;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2020;XS;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2020;XXS;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2021;L;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2021;M;5;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2021;S;7;6;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2021;XL;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2021;XS;3;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2021;XXS;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2022;L;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2022;M;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2022;S;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2022;XL;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2022;XS;5;5;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2022;XXS;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2023;L;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2023;M;6;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2023;S;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2023;XL;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2023;XS;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2023;XXS;4;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2024;L;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2024;M;2;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2024;S;9;8;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2024;XL;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2024;XS;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2024;XXS;5;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2025;L;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2025;M;12;5;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2025;S;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2025;XL;0;0;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2025;XS;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Rome;2025;XXS;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2018;L;6;6;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2018;M;7;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2018;S;36;15;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2018;XL;2;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2018;XS;17;17;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2018;XXS;14;14;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2019;L;8;5;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2019;M;7;7;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2019;S;10;10;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2019;XL;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2019;XS;22;17;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2019;XXS;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2020;L;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2020;M;6;6;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2020;S;45;20;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2020;XL;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2020;XS;25;20;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2020;XXS;4;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2021;L;3;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2021;M;4;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2021;S;29;24;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2021;XL;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2021;XS;14;13;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2021;XXS;4;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2022;L;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2022;M;15;13;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2022;S;4;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2022;XL;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2022;XS;5;5;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2022;XXS;13;10;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2023;L;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2023;M;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2023;S;27;20;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2023;XL;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2023;XS;16;16;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2023;XXS;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2024;L;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2024;M;7;7;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2024;S;20;18;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2024;XL;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2024;XS;10;10;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2024;XXS;4;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2025;L;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2025;M;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2025;S;14;14;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2025;XL;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2025;XS;17;17;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Stockholm;2025;XXS;16;15;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2018;L;8;7;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2018;M;18;18;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2018;S;18;18;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2018;XL;10;8;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2018;XS;40;26;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2018;XXS;17;17;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2019;L;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2019;M;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2019;S;33;26;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2019;XL;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2019;XS;5;5;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2019;XXS;34;23;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2020;L;4;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2020;M;12;12;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2020;S;26;26;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2020;XL;5;5;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2020;XS;27;27;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2020;XXS;24;20;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2021;L;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2021;M;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2021;S;27;27;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2021;XL;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2021;XS;9;9;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2021;XXS;12;12;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2022;L;3;3;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2022;M;18;16;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2022;S;61;33;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2022;XL;4;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2022;XS;30;30;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2022;XXS;33;20;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2023;L;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2023;M;18;15;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2023;S;33;33;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2023;XL;7;6;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2023;XS;16;16;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2023;XXS;33;33;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2024;L;2;2;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2024;M;31;29;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2024;S;17;17;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2024;XL;4;4;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2024;XS;95;35;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2024;XXS;5;5;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2025;L;8;8;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2025;M;13;10;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2025;S;38;28;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2025;XL;1;1;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2025;XS;50;48;150,00;53,00;1,83
8WVHOXLVJ2;Black hoodie;Womenswear;Trui;Webshop;2025;XXS;9;9;150,00;53,00;1,83
ARCCMK4UZC;Gloves;Womenswear;Accessoire;Amsterdam;2018;onesize;24;24;7,99;5,99;0,33
